row_id,COUNTRY_CODE,COUNTRY_NAME,final_decision,invalid_source,both_len,screening_tier,trigger_reason,signal_count,signal_attention,signal_longstring,signal_mahalanobis,signal_odd_even,ls_max_run,md_score,oe_r,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_OPEN_ZH,ATTCHECK_NUMBER,ATTCHECK_RES,DEM_AGE,DEM_GENDER,DEM_EDU,DEM_AGEGRP
4500,BGD,Bangladesh,invalid,rule_B_only,83,NORMAL,,0,0,0,0,0,22.0,7.724660907566578,1.0,"বিজ্ঞান এমন একটি বিষয়, যেটা জানার কোন শেষ নাই। মানব জীবনে বিজ্ঞানের বিষয় অপরিহার্য। ",NA,,213,1,25,1,4,18-29
4503,BGD,Bangladesh,invalid,rule_B_only,22,NORMAL,,0,0,0,0,0,28.0,4.114976856932771,,NA,গবেষণা করে ফলাফল পাওয়া,,213,1,40,1,4,40-49
4505,BGD,Bangladesh,invalid,rule_B_only,100,NORMAL,,0,0,0,0,0,23.0,3.830285284040057,0.6324555320336759,বিজ্ঞান থেকে সবচেয়ে বেশি উপকৃত হয় মানুষ। কারণ বিজ্ঞানই সামনের পৃথিবীতে এগিয়ে যাওয়ার জন্য বেশি দরকার। ,NA,,213,1,40,1,4,40-49
4506,BGD,Bangladesh,invalid,rule_B_only,65,NORMAL,,0,0,0,0,0,25.0,4.1865938986739675,0.3333333333333333,NA,বিজ্ঞান জীবনের অনেক সহজ করে তোলে এটি বিজ্ঞানীকে বিশ্বস্ত করে তোলে,,213,1,23,0,4,18-29
4527,BGD,Bangladesh,invalid,rule_B_only,146,NORMAL,,0,0,0,0,0,21.0,4.075715593706607,,"বিজ্ঞান বর্তমান সভ্যতার একটি আধুনিক প্রযুক্তি, এটি সর্বদিক দিয়ে আমাদের পারিপার্শিক উন্নয়ন ঘটেছে তাই প্রতিনিয়ত আমরা বিজ্ঞানের উপরি এ বেশি নির্ভরশীল ",NA,,213,1,44,1,4,40-49
4554,BGD,Bangladesh,invalid,rule_B_only,340,NORMAL,,0,0,0,0,0,22.0,3.1752874204997648,,"Absolutely mankind are using various kind of scientific things. Scientists are very much co-operating in every things. Not just mankind there are many kinds of things using through science and examples is environmental develop, streets, animals and many cosmic theory, school, book , pen in every part of our world convenience from science.",NA,,213,1,30,0,4,30-39
4574,BGD,Bangladesh,invalid,rule_B_only,160,NORMAL,,0,0,0,0,0,28.0,5.486004194192188,0.29277002188455997,"বিজ্ঞান থেকে আমরা সাধারণ জনগনই বেশি উপকৃত হই। কারণ বর্তমান পারিপার্শ্বিক কাজেই বিজ্ঞানই আমাদের নিত্য সঙ্গী। উদাহরণ হিসেবে মোবাইল, ইন্টারনেট এগুলো ছাড়া আমরা অচল।",NA,,213,1,34,1,3,30-39
4582,BGD,Bangladesh,invalid,rule_B_only,58,NORMAL,,0,0,0,0,0,19.0,4.773433150339206,,NA,A scientist must have self confidence & Intellectual mind.,,213,1,21,0,4,18-29
4592,BGD,Bangladesh,invalid,rule_B_only,50,NORMAL,,0,0,0,0,0,20.0,5.203369772583788,,NA,"Without any proof, science doesn't trust anything. ",,213,1,24,0,3,18-29
4611,BGD,Bangladesh,invalid,rule_B_only,8,NORMAL,,0,0,0,0,0,22.0,4.0882153037005855,,NA,সব বিষয়ে ,,213,1,NA,0,3,NA
4614,BGD,Bangladesh,invalid,rule_B_only,97,NORMAL,,0,0,0,0,0,26.0,4.114976856932771,,People's are very satisfied with science. Because it is a very helpful way in our digitalization.,NA,,213,1,40,0,4,40-49
4621,BGD,Bangladesh,invalid,rule_B_only,294,NORMAL,,0,0,0,0,0,17.0,4.630597746433406,0.6324555320336759,"Science is most useful for people. They are intelligent and sometimes lazy. Science makes our life easier, which can affect our daily life. Moreover, people use it for their issues, and they can benefit. This benefit is only sometimes good. If we use science, it should be used for good things.",NA,,213,1,34,0,4,30-39
4632,BGD,Bangladesh,invalid,rule_B_only,14,NORMAL,,0,0,0,0,0,26.0,3.905073334101012,,NA,মেদা এবং ঙ্ঘান,,213,1,41,0,4,40-49
4652,BGD,Bangladesh,invalid,rule_B_only,12,NORMAL,,0,0,0,0,0,23.0,5.843247593651585,-0.08304547985373997,দেশ এবং জাতি,NA,,213,1,42,1,4,40-49
4664,BGD,Bangladesh,invalid,rule_B_only,18,NORMAL,,0,0,0,0,0,19.0,4.1388884201694465,,NA,Sincentific prove.,,213,1,28,0,4,18-29
4679,BGD,Bangladesh,invalid,rule_B_only,163,NORMAL,,0,0,0,0,0,20.0,5.935077587209605,0.0,বিজ্ঞান থেকে আমরা সবাই উপকৃত হই।বিজ্ঞান আমাদের সবকিছুতেই জড়িত। বিজ্ঞান ছাড়া আজকের দিনে কোন কাজ কল্পনা করা যায় না।বিজ্ঞান কে কাজে লাগিয়ে আমরা ধাপে ধাপে এগিয়ে যাচ্ছি ,NA,,213,1,31,0,4,30-39
4707,BGD,Bangladesh,invalid,rule_B_only,6,MEDIUM,longstring_exceed,1,0,1,0,0,47.0,8.194474242811586,0.9850365626224086,NA,প্রকৃত,,213,1,52,1,4,50-59
4721,BGD,Bangladesh,invalid,rule_B_only,171,NORMAL,,0,0,0,0,0,20.0,4.477461402239439,,People. Because science is creating all necessary goods for to do something good for human beings and scientists are creators and science fiction is used for human beings. ,NA,,213,1,37,0,4,30-39
4745,BGD,Bangladesh,invalid,rule_B_only,48,HIGH,longstring_exceed;mahalanobis_outlier,2,0,1,1,0,32.0,10.187350217552158,,NA,নির্ভুল পরীক্ষা-নিরীক্ষার মাধ্যমে সিদ্ধান্ত নেয়া,,213,1,45,0,2,40-49
4805,BGD,Bangladesh,invalid,rule_B_only,162,NORMAL,,0,0,0,0,0,18.0,1.9995948474080198,,NA,Actually a scientist express his/her opinion very surely that we can understand the total matter very clearly such way he can cast his honor and respect from us .       ,,213,1,51,1,4,50-59
4817,BGD,Bangladesh,invalid,rule_B_only,282,NORMAL,,0,0,0,0,0,19.0,5.183638056256141,,NA,"একজন বিজ্ঞানী প্রতিনিয়তই নতুন কিছু আবিষ্কারের উদ্দেশ্যে গবেষণা করতে থাকে। অনেক সময় তারা একটা বিষয় গবেষণা করতে গিয়ে আরো ছোট ছোট অনেক বিষয় আবিষ্কার করে ফেলে। মূলত বিজ্ঞানীকে তার বিজ্ঞানসম্মত গবেষণার প্রাপ্ত ফলাফল তাকে বিশ্বস্ত করে তোলে যে, সে আবারও নতুন কিছু আবিষ্কার করতে সক্ষম।",,213,1,44,0,4,40-49
4822,BGD,Bangladesh,invalid,rule_B_only,19,NORMAL,,0,0,0,0,0,19.0,5.4365975557177775,,all kind of people.,NA,,213,1,22,0,4,18-29
4841,BGD,Bangladesh,invalid,rule_B_only,52,NORMAL,,0,0,0,0,0,23.0,9.088433526571238,0.20300517669800955,Because it gives us lots of information about nature ,NA,,213,1,25,1,4,18-29
4851,BGD,Bangladesh,invalid,rule_B_only,207,NORMAL,,0,0,0,0,0,19.0,2.958804449577876,,NA,"বিশ্বস্ততার জন্য বৈজ্ঞানিক দক্ষতার মূল্যায়নের জন্য তিনটি ভিত্তি রয়েছে: 1) দক্ষতার উপস্থিতি , 2) একটি ভালভাবে কাজ করে এমন বিশেষজ্ঞ সম্প্রদায়ে বিশেষজ্ঞের নিযুক্তি এবং 3) জনগণের সাথে মূল্যবোধ ভাগ করে নেওয়া।",,213,1,40,0,4,40-49
4892,BGD,Bangladesh,invalid,rule_B_only,66,NORMAL,,0,0,0,0,0,20.0,3.0062988622154467,,NA,"পরীক্ষা নীরিক্ষা করার পর যখন সে বুঝতে পারে, এটার গ্রহনযোগ্যতা আছে।",,213,1,43,0,4,40-49
4896,BGD,Bangladesh,invalid,rule_B_only,39,NORMAL,,0,0,0,0,0,23.0,5.296773064273832,,মানব সমাজ। এ সুফল ভোগ করে এই মানব সমাজ। ,NA,,213,1,36,0,4,30-39
4904,BGD,Bangladesh,invalid,rule_B_only,41,NORMAL,,0,0,0,0,0,18.0,5.098480417705578,,NA,"Take time to research and work diligently
",,213,1,24,1,3,18-29
4920,BGD,Bangladesh,invalid,rule_B_only,39,NORMAL,,0,0,0,0,0,22.0,5.988327388658539,0.816496580927726,বিজ্ঞান থেকে মানুষ সবচেয়ে বেশি উপকৃত হয়,NA,,213,1,37,NA,2,30-39
4937,BGD,Bangladesh,invalid,rule_B_only,101,NORMAL,,0,0,0,0,0,19.0,4.5178534369218895,,"বিজ্ঞান থেকে মানুষ  সবচেয়ে বেশি উপকৃত হয় কারণ এখন দৈনন্দিন জীবনে বিজ্ঞান ছাড়া  এক মূহুর্ত চলা যায় না 
",NA,,213,1,46,0,3,40-49
4938,BGD,Bangladesh,invalid,rule_B_only,126,NORMAL,,0,0,0,0,0,19.0,7.197892197648993,0.9683296637314885,NA,আমার মতে একজন বিজ্ঞানীর মানুষের প্রতি ভালোবাসা তার আবিষ্কার যেটা মানুষের উপকারে আসে সেগুলোই একজন বিজ্ঞানী কে বিশ্বস্ত করে তোলে,,213,1,45,0,4,40-49
4943,BGR,Bulgaria,invalid,rule_B_only,8,NORMAL,,0,0,0,0,0,20.0,3.2576398214140965,,НАПРЕДЪК,NA,,213,1,51,1,4,50-59
4956,BGR,Bulgaria,invalid,rule_B_only,32,MEDIUM,longstring_exceed,1,0,1,0,0,34.0,3.5213975340793144,,NA,Множеството прочетени публикации,,213,1,44,0,4,40-49
4978,BGR,Bulgaria,invalid,rule_B_only,22,NORMAL,,0,0,0,0,0,20.0,2.5086167058416673,0.2,Човек за да се развива ,NA,,213,1,53,1,4,50-59
4989,BGR,Bulgaria,invalid,rule_B_only,16,NORMAL,,0,0,0,0,0,25.0,2.28837198232224,,Всичко има полза,NA,,213,1,46,1,3,40-49
5021,BGR,Bulgaria,invalid,rule_B_only,49,NORMAL,,0,0,0,0,0,17.0,5.53538766834831,-0.7592566023652966,Хората като цяло имат най-голяма полза от науката,NA,,213,1,61,1,4,60+
5042,BGR,Bulgaria,invalid,rule_B_only,82,NORMAL,,0,0,0,0,0,21.0,3.1939205911017594,,Horata v Bulgaria. Zashtoto nauchnite otkritiya moje mnogo da podobryat jivota im. ,NA,,213,1,55,1,4,50-59
5084,BGR,Bulgaria,invalid,rule_B_only,7,NORMAL,,0,0,0,0,0,17.0,3.0344112936824006,,NA,не знам,,213,1,46,1,3,40-49
5115,BGR,Bulgaria,invalid,rule_B_only,30,NORMAL,,0,0,0,0,0,23.0,3.6435476930853636,0.25,NA,Доказателството на откритията.,,213,1,64,0,4,60+
5123,BGR,Bulgaria,invalid,rule_B_only,15,NORMAL,,0,0,0,0,0,21.0,3.2853175590232135,1.0,NA,Неговата работа ,,213,1,37,1,3,30-39
5135,BGR,Bulgaria,invalid,rule_B_only,31,NORMAL,,0,0,0,0,0,18.0,4.6342282138657245,,НАУКАТА Е СИЛА НА ЦИВИЛИЗАЦИЯТА ,NA,,213,1,42,0,4,40-49
5171,BGR,Bulgaria,invalid,rule_B_only,39,NORMAL,,0,0,0,0,0,19.0,3.563223715346075,0.2,NA,Работата му и всички доказани дейности. ,,213,1,34,1,3,30-39
5242,BGR,Bulgaria,invalid,rule_B_only,19,MEDIUM,longstring_exceed,1,0,1,0,0,71.0,6.3523260803985355,,NA,"Това, което го кара",,213,1,18,1,3,18-29
5285,BGR,Bulgaria,invalid,rule_B_only,21,NORMAL,,0,0,0,0,0,24.0,2.9137445537443183,,"horata
za da jiveiat",NA,,213,1,64,1,4,60+
5291,BGR,Bulgaria,invalid,rule_B_only,155,NORMAL,,0,0,0,0,0,17.0,5.689165408986457,-0.2,"Човечеството като цяло. Прогресът на човечеството, защото усещането е, че вървим към унищожение. Медицината, рециклирането на отпадъци, космическата наука.",NA,,213,1,60,0,4,60+
5297,BGR,Bulgaria,invalid,rule_B_only,29,MEDIUM,longstring_exceed,1,0,1,0,0,60.0,2.0629414599258515,,NA,Да доказва своите изследвания ,,213,1,26,0,4,18-29
5302,BGR,Bulgaria,invalid,rule_B_only,66,NORMAL,,0,0,0,0,0,17.0,6.05709248333522,0.6324555320336759,"Незнам, кой има полза. Но предполагам. Обаче не  искам да споделя. ",NA,,213,1,41,0,3,40-49
5307,BGR,Bulgaria,invalid,rule_B_only,91,NORMAL,,0,0,0,0,0,19.0,4.741649825434993,,"науката е полезна за всички, друг е въпросът колко от всички са на мнение, че им е от полза",NA,,213,1,33,1,4,30-39
5364,BGR,Bulgaria,invalid,rule_B_only,7,NORMAL,,0,0,0,0,0,21.0,2.995272248925951,1.0,NA,ne znam,,213,1,64,1,3,60+
5367,BGR,Bulgaria,invalid,rule_B_only,39,NORMAL,,0,0,0,0,0,17.0,5.355876666466228,-0.2,"Учените, учителите и научните рботници!",NA,,213,1,41,1,4,40-49
5401,BGR,Bulgaria,invalid,rule_B_only,53,MEDIUM,longstring_exceed,1,0,1,0,0,56.0,6.3523260803985355,,NA,"Не ме интересува, аз съм тук за парите, парите парите ",,213,1,19,0,4,18-29
5403,BGR,Bulgaria,invalid,rule_B_only,33,NORMAL,,0,0,0,0,0,21.0,9.473419146963634,,NA,Без лъжи без измами и коректност.,,213,1,39,1,3,30-39
5405,BGR,Bulgaria,invalid,rule_B_only,6,NORMAL,,0,0,0,0,0,26.0,4.245949019422133,,Всички ,NA,,213,1,41,1,3,40-49
5417,BGR,Bulgaria,invalid,rule_B_only,26,MEDIUM,longstring_exceed,1,0,1,0,0,38.0,2.233410562478004,1.0,NA,отдаденоста му към науката,,213,1,61,0,1,60+
5490,BOL,Bolivia,invalid,rule_B_only,430,NORMAL,,0,0,0,0,0,19.0,4.891873312431118,0.2,"BUENO EN REALIDAD LAS INVESTIGACIONES BENEFICIAN A TODOS  DE MANERA DIRECTA O INDIRECTA.
PORQUE CADA LOGRO EN LACIENCIAEL FIN ESDESCUBRIR LA CURAO BENEFICIO EN FAVOR DE LA HUMANIDAD..
ANTES APARECIA UN CIENTIFICO Y SE IVA Y APRECIAOTRO CADA 100 AÑOS .HOY ES MAS FASIL LA INVESTIGACION.LAS  TEGNOLOGIAS DEL MUMDO MODERNO HOY OFRECEN MULTIPLES FORMAS DE LLEGAR MAS RAPIDO A ENCONTRAR SOLOUCIONESEN CASITODOS LOS ASPECTOS EN GRAL..",NA,,213,1,59,NA,3,50-59
5527,BOL,Bolivia,invalid,rule_B_only,88,NORMAL,,0,0,0,0,0,22.0,5.251529521586049,,Yo  creo q todas las personas deverian seber porq es muy importante todo lo q es ciencia,NA,,213,1,39,1,3,30-39
5575,BOL,Bolivia,invalid,rule_B_only,118,NORMAL,,0,0,0,0,0,17.0,5.473491112217205,1.0,"La humanidad se beneficia de la ciencia,cada que avanza se descubren grandes cosas como la cura para alguna enfermedad ",NA,,213,1,20,0,3,18-29
5588,BOL,Bolivia,invalid,rule_B_only,904,NORMAL,,0,0,0,0,0,19.0,4.718118182717376,0.0,"Deberían ser las personas de a pie, el pueblo en general, pero lamentablemente no es así.
""La ignorancia mantiene al pueblo sumiso"" La única liberación verdadera es el conocimiento y la ciencia nos puede encaminar a la libertad porque es conocimiento.
Por ejemplo: La generación de energía eléctrica está en manos de grandes empresas, embalses, represas, millonarias inversiones y la ciencia aplicada ahora, ofrece soluciones a pequeña escala, propuestas de inquietos científicos en ciernes, que dejan ver un futuro diferente al que planean las grandes corporaciones.
Yo veo pequeñas unidades autónomas autosostenibles, en lotes de entre 500 a 1.000 m2, con energía propia (eólica, solar, hidráulica o de generación autónoma) donde produzcan alimentos para consumo propio e incluso, para su venta. No es utopía, es posible y lo único que se debe hacer, es reunir lo que está disperso bajo un programa.",NA,,213,1,72,1,4,60+
5714,BOL,Bolivia,invalid,rule_B_only,102,NORMAL,,0,0,0,0,0,17.0,4.253948659372741,0.0,NA,"Artículos generados, como autor principal o coautor, y publicados en revistas científicas de renombre. ",,213,1,48,1,4,40-49
5789,BOL,Bolivia,invalid,rule_B_only,38,NORMAL,,0,0,0,0,0,18.0,4.0477632778955215,0.5,NA,Su conocimiento del tema y experiencia,,213,1,55,1,4,50-59
5814,BOL,Bolivia,invalid,rule_B_only,88,NORMAL,,0,0,0,0,0,17.0,3.8720977601643094,,"La poblacion en general, porque de acuerdo a su uso uno puede mejorar su calidad de vida",NA,,213,1,52,1,4,50-59
5868,BOL,Bolivia,invalid,rule_B_only,136,NORMAL,,0,0,0,0,0,17.0,6.0850384939056825,,"Los investigadores son quienes se benefician más con sus mismas investigaciones. 
Y la humanidad también se benefician de esos estudios  ",NA,,213,1,38,1,3,30-39
5913,BOL,Bolivia,invalid,rule_B_only,15,NORMAL,,0,0,0,0,0,29.0,6.012095992104337,1.0,Los científicos ,NA,,213,1,23,1,4,18-29
5914,BOL,Bolivia,invalid,rule_B_only,11,NORMAL,,0,0,0,0,0,18.0,4.657296240183095,,NA,Su certeza.,,213,1,54,2,3,50-59
5970,BOL,Bolivia,invalid,rule_B_only,85,NORMAL,,0,0,0,0,0,26.0,5.546249662512238,,Las industrias farmacéuticas.. porq mientras más avanza la siencia más dinero generan ,NA,,213,1,23,1,4,18-29
6034,BRA,Brazil,invalid,rule_B_only,64,NORMAL,,0,0,0,0,0,23.0,4.448488221240529,,As crianças ser beneficiar pq elas estão em faser de aprendizado,NA,,213,1,24,0,2,18-29
6110,BRA,Brazil,invalid,rule_B_only,14,NORMAL,,0,0,0,0,0,23.0,5.146031099149659,,NA,Ser verdadeiro,,213,1,32,0,3,30-39
6127,BRA,Brazil,invalid,rule_B_only,14,NORMAL,,0,0,0,0,0,18.0,4.184754080332339,,os ser humanos,NA,,213,1,44,1,3,40-49
6142,BRA,Brazil,invalid,rule_B_only,115,NORMAL,,0,0,0,0,0,20.0,3.2204064730249815,,A humanidade. Pois a ciência trás inovações em tecnologias e faz com que há tratamemtos contra várias enfermidades.,NA,,213,1,46,0,3,40-49
6239,BRA,Brazil,invalid,rule_B_only,45,NORMAL,,0,0,0,0,0,26.0,5.146031099149659,,Os cientistas pois eles estão sempre inovando,NA,,213,1,25,1,4,18-29
6287,BRA,Brazil,invalid,rule_B_only,16,NORMAL,,0,0,0,0,0,20.0,3.614282129317965,,Nos é os animais,NA,,213,1,57,0,2,50-59
6390,BRA,Brazil,invalid,rule_B_only,21,NORMAL,,0,0,0,0,0,31.0,5.146031099149659,,NA,Ciências é importante,,213,1,35,0,4,30-39
6391,BRA,Brazil,invalid,rule_B_only,97,NORMAL,,0,0,0,0,0,20.0,5.601633906696235,,"Todas as pessoas pois quanto mais se sabe é se estuda sobre a ciência mais se beneficiam pessoas.
",NA,,213,1,55,0,3,50-59
6404,BRA,Brazil,invalid,rule_B_only,160,NORMAL,,0,0,0,0,0,19.0,3.05416829760695,,"A sociedade se beneficiaa da ciência,  porque a ciência ela traz a sabedoria atraves dos estudos e analises dos fatos que estao ou podem vir atingir a sociedade",NA,,213,1,61,1,4,60+
6451,BRA,Brazil,invalid,rule_B_only,105,NORMAL,,0,0,0,0,0,17.0,3.3151308447769186,,"Todas as pessoas se beneficiam da ciência, porque é através dela que a vida fica mais fácil de ser vivida",NA,,213,1,64,0,4,60+
6473,BRA,Brazil,invalid,rule_B_only,80,NORMAL,,0,0,0,0,0,19.0,3.4430345351051335,,"A população como um todo, ficam protegidas imunes contra vários tipos de doenças",NA,,213,1,30,0,4,30-39
6482,BRA,Brazil,invalid,rule_B_only,26,NORMAL,,0,0,0,0,0,18.0,4.458548852162627,,A população de baixa renda,NA,,213,1,64,0,4,60+
6501,BRA,Brazil,invalid,rule_B_only,49,NORMAL,,0,0,0,0,0,18.0,4.780975280494009,,"Os próprios pesquisadores, pelas suas descobertas",NA,,213,1,68,NA,4,60+
6541,BRA,Brazil,invalid,rule_B_only,23,NORMAL,,0,0,0,0,0,18.0,5.155244393622612,,NA,Acertos rascionalidades,,213,1,34,0,2,30-39
6559,BRA,Brazil,invalid,rule_B_only,46,NORMAL,,0,0,0,0,0,18.0,4.400048404588108,,NA,Dados baseados em fatos e acontecimentos reais,,213,1,24,1,3,18-29
6565,BRA,Brazil,invalid,rule_B_only,35,NORMAL,,0,0,0,0,0,20.0,4.05773091873974,,Todas as pessoas para os bems delas,NA,,213,1,NA,1,2,NA
6629,BRA,Brazil,invalid,rule_B_only,197,NORMAL,,0,0,0,0,0,20.0,2.8405008655874515,,"Acredito que a sociedade, tendo em vista, possibilita avanços nos campos da saúde, da alimentação, do ambiente, da tecnologia, da energia e muitos outros. Melhondo a qualidade de vida da população.",NA,,213,1,31,1,3,30-39
6638,BRA,Brazil,invalid,rule_B_only,9,NORMAL,,0,0,0,0,0,17.0,7.8073401989544955,,Muito boa,NA,,213,1,34,1,2,30-39
6695,BRA,Brazil,invalid,rule_B_only,100,NORMAL,,0,0,0,0,0,18.0,6.8052230822189115,,No meu ponto de vista nos também se beneficiar das ciências pq tem vario meros para se fazer ciência,NA,,213,1,41,0,2,40-49
6711,BRA,Brazil,invalid,rule_B_only,195,NORMAL,,0,0,0,0,0,17.0,3.3676251028582485,,"Nos campos da saúde, da alimentação, do ambiente, da tecnologia, da energia e muitos outros, melhorando a qualidade de vida das populações e enriquecendo as sociedades intelectual e culturalmente",NA,,213,1,27,NA,3,18-29
6871,BRA,Brazil,invalid,rule_B_only,149,NORMAL,,0,0,0,0,0,18.0,4.269165904451465,-0.7592566023652966,"O ser humano detém os benefícios da ciência a si próprio, porém, na maioria dos casos, esses benefícios são utilizados para gerar malefícios a outrem",NA,,213,1,31,1,3,30-39
6960,BRA,Brazil,invalid,rule_B_only,60,NORMAL,,0,0,0,0,0,23.0,3.3246210637255267,,Todos nós porque ela nos ajuda a intender como tudo funciona,NA,,213,1,34,1,3,30-39
6979,BRA,Brazil,invalid,rule_B_only,25,NORMAL,,0,0,0,0,0,20.0,3.626793419213321,,NA,Dados e estudos fidedgnos,,213,1,29,0,4,18-29
7021,BRA,Brazil,invalid,rule_B_only,91,NORMAL,,0,0,0,0,0,26.0,4.448488221240529,,"Área saúde, pq sempre estão estudando doenças e prevenção tanto da doença quanto de vacinas",NA,,213,1,44,0,3,40-49
7035,BRA,Brazil,invalid,rule_B_only,89,NORMAL,,0,0,0,0,0,18.0,5.411887116791461,,NA,"Este ano já  estou sentindo muita diferença, muita chuva , mudança  muita brusca do clima",,213,1,46,0,4,40-49
7036,BRA,Brazil,invalid,rule_B_only,21,NORMAL,,0,0,0,0,0,26.0,5.146031099149659,,NA,Pela base de estudos.,,213,1,37,0,4,30-39
7060,BRA,Brazil,invalid,rule_B_only,175,NORMAL,,0,0,0,0,0,17.0,4.03609764109847,,"A população no geral, principalmente em assuntos de saúde, onde sempre estão estudando e pesquisando sobre vacinas e remédios para melhorar ou descobrir sobre doenças no geral",NA,,213,1,44,0,3,40-49
7066,BRA,Brazil,invalid,rule_B_only,82,NORMAL,,0,0,0,0,0,22.0,2.2321010425982295,,As pessias em geral se beneficiam da ciência pois ela nos ajuda a ter vida melhor.,NA,,213,1,44,0,4,40-49
7074,BRA,Brazil,invalid,rule_B_only,102,NORMAL,,0,0,0,0,0,20.0,3.2204064730249815,,"Os que mais tem condições financeiras, porque infelizmente a ciência ainda não está a serviço de todos",NA,,213,1,29,0,4,18-29
7085,BRA,Brazil,invalid,rule_B_only,117,NORMAL,,0,0,0,0,0,20.0,5.592044802028911,,"Covid
Porque esse vírus acabou com milhares de pessoas e famílias
As vacinas não são 100% eficaz
Isso não tem cura",NA,,213,1,32,0,4,30-39
7113,BRA,Brazil,invalid,rule_B_only,73,NORMAL,,0,0,0,0,0,17.0,3.2204064730249815,,NA,"O que torna um cientista confiavel, é ele demonstrar interesse no que faz",,213,1,50,1,2,50-59
7123,BRA,Brazil,invalid,rule_B_only,223,NORMAL,,0,0,0,0,0,18.0,4.036745073918315,,NA,"Uma pessoa que procura sempre esta estudando e se atualizando, nos dias de hoje às mudanças estão muito drástica, muitas informações e muita tecnologia e devemos sempre está se atualizando para não ficarmos parado no  tempo",,213,1,46,1,4,40-49
7153,BRA,Brazil,invalid,rule_B_only,33,NORMAL,,0,0,0,0,0,19.0,6.246854541671771,,NA,qdo ele consegue comprovar o fato,,213,1,51,1,4,50-59
7184,BRA,Brazil,invalid,rule_B_only,51,NORMAL,,0,0,0,0,0,19.0,3.5641881176672165,,NA,O cientista é confiável quando ele acredita em deus,,213,1,27,0,3,18-29
7188,BRA,Brazil,invalid,rule_B_only,16,NORMAL,,0,0,0,0,0,17.0,7.317118650638929,-0.3799802978286742,Os pesquisadores,NA,,213,1,35,2,3,30-39
7206,BRA,Brazil,invalid,rule_B_only,13,NORMAL,,0,0,0,0,0,19.0,6.067812237106785,0.6432675209026768,"Os cientistas 
",NA,,213,1,21,1,3,18-29
7225,BRA,Brazil,invalid,rule_B_only,108,NORMAL,,0,0,0,0,0,20.0,3.614282129317965,,NA,"Com o domínio com o qual nos repassa as informações,  com argumentos e imagens reais com que elas acontecem.",,213,1,49,1,4,40-49
7236,BRA,Brazil,invalid,rule_B_only,7,NORMAL,,0,0,0,0,0,29.0,6.856691321612478,0.6324555320336759,Não sei,NA,,213,1,18,1,3,18-29
7252,BRA,Brazil,invalid,rule_B_only,93,NORMAL,,0,0,0,0,0,18.0,4.431013414813696,,NA,"Cientista que se baseado em estudos,e pesquisas com acompanhamento.estudos baseados em fatos.",,213,1,35,0,3,30-39
7424,BWA,Botswana,invalid,rule_B_only,319,NORMAL,,0,0,0,0,0,21.0,3.463018692111985,,"I think it is the society and communities at large who benefits from science. It is through science that we have the most amazing innovations that simplified the way of life. It is through science that most of us were able to survive the Covid pandemic. Many examples we can bring to the table brought about by science.

",NA,,213,1,37,0,4,30-39
7440,BWA,Botswana,invalid,rule_B_only,227,NORMAL,,0,0,0,0,0,18.0,7.440648537999276,0.9258200997725514,"The world benefits more from science because without it or no researches there won't be no life ,life I mean there won't be no vaccines , medicine s or equipments to save human life or even improve the livelihood of the masses.",NA,,213,1,35,1,4,30-39
7493,BWA,Botswana,invalid,rule_B_only,116,NORMAL,,0,0,0,0,0,28.0,3.8533878406116067,1.0,All individuals can benefit because they will know what's happening around them and will be able to take precautions,NA,,213,1,31,0,4,30-39
7498,BWA,Botswana,invalid,rule_B_only,89,NORMAL,,0,0,0,0,0,21.0,7.3082907076452,,Everyone who is breathing be cause science is in everything that we do in our daily lives ,NA,,213,1,39,1,4,30-39
7522,BWA,Botswana,invalid,rule_B_only,70,NORMAL,,0,0,0,0,0,18.0,5.160789136290479,0.6333004963811236,NA,Is what he sees and take pictures about he saw to tell the whole world,,213,1,37,0,4,30-39
7614,BWA,Botswana,invalid,rule_B_only,112,NORMAL,,0,0,0,0,0,20.0,4.243260862071456,,NA,They are trustworthy because most of the things that take place is science and science is the work of scientist.,,213,1,22,NA,3,18-29
7623,BWA,Botswana,invalid,rule_B_only,179,NORMAL,,0,0,0,0,0,18.0,4.028853940081437,,NA,"Scientists takes their time to research and make experiments before they share their knowledge with people, therefore by doing so, it makes their information trusted and realible. 
",,213,1,33,NA,4,30-39
7714,BWA,Botswana,invalid,rule_B_only,74,NORMAL,,0,0,0,0,0,18.0,4.690495087757982,,"People in the society because they use everything with the help of science
",NA,,213,1,19,1,3,18-29
7840,CAN,Canada,invalid,rule_B_only,23,NORMAL,,0,0,0,0,0,18.0,7.568386309513078,,NA,They work for good care ,,213,1,32,0,4,30-39
7842,CAN,Canada,invalid,rule_B_only,37,NORMAL,,0,0,0,0,0,20.0,6.642659695828681,,Many things staf we need it every day,NA,,213,1,34,1,4,30-39
7855,CAN,Canada,invalid,rule_B_only,40,NORMAL,,0,0,0,0,0,22.0,2.5675759137913463,,The public because it’s useful knowledge ,NA,,213,1,32,0,4,30-39
7861,CAN,Canada,invalid,rule_B_only,89,NORMAL,,0,0,0,0,0,19.0,3.3826335707736543,0.9191450300180578,NA,Being able to prove 100% of whatever he or she has researched to the public as being true,,213,1,75,0,2,60+
